 ip.proto, ip.itl, ip.ttl, ip.len, ip.id/udp/tcp.sport, udp.len/tcp.window, label,type
6,5,128,40,47812,42132,1024,4
6,5,128,133,47813,42132,1024,4
17,5,128,198,59111,53454,178,4
6,5,128,40,11872,42133,1024,4
6,5,128,133,11873,42133,1024,4
6,5,128,519,11874,42133,1024,4
6,5,128,40,21541,42131,517,4
6,5,128,1426,21542,42131,517,4
6,5,128,52,11875,42133,1024,4
6,5,128,52,11876,42133,1024,4
6,5,128,52,11877,42133,1024,4
6,5,128,52,11878,42133,1024,4
6,5,128,52,11879,42133,1024,4
6,5,128,52,11880,42133,1024,4
6,5,128,52,11881,42133,1024,4
6,5,128,52,11882,42133,1024,4
6,5,128,40,21543,42131,516,4
6,5,128,52,25262,42128,1022,4
6,5,128,40,21544,42131,516,4
6,5,128,52,11883,42133,1024,4
6,5,128,52,11884,42133,1024,4
6,5,128,52,11885,42133,1024,4
6,5,128,60,11886,42133,1024,4
6,5,128,40,47814,42132,1023,4
6,5,128,898,47815,42132,1023,4
6,5,128,1354,47816,42132,1023,4
6,5,128,60,11887,42133,1024,4
6,5,128,60,11888,42133,1024,4
6,5,128,60,11889,42133,1018,4
6,5,128,40,47817,42132,1022,4
6,5,128,52,11890,42134,65535,4
6,5,128,60,11891,42133,1024,4
17,5,128,159,45056,53455,139,4
17,5,128,309,45057,53455,289,4
6,5,128,60,11892,42133,1024,4
6,5,128,52,25263,42128,1024,4
6,5,128,68,11893,42133,1024,4
6,5,128,68,11894,42133,1024,4
6,5,128,68,11895,42133,1024,4
6,5,128,68,11896,42133,1024,4
6,5,128,60,11897,42133,1024,4
6,5,128,52,11898,42133,1024,4
6,5,128,52,25264,42128,1024,4
6,5,128,52,25265,42128,1024,4
17,5,128,75,45058,4011,55,4
6,5,128,40,5349,42109,32768,4
6,5,128,40,52070,42112,32651,4
6,5,128,40,14942,42108,32768,4
17,5,128,61,6608,53741,41,4
17,5,128,61,40946,53741,41,4
6,5,128,40,14943,42108,32768,4
6,5,128,52,24054,42135,65535,4
6,5,128,40,24055,42135,32768,4
6,5,128,371,24056,42135,32768,4
6,5,128,40,5350,42109,32768,4
6,5,128,52,24057,42135,32768,4
6,5,128,52,11899,42133,1024,4
6,5,128,40,52071,42112,32651,4
17,5,128,112,42011,54788,92,4
6,5,128,52,24058,42135,32768,4
6,5,128,52,24059,42135,32768,4
6,5,128,40,24060,42135,32768,4
6,5,128,166,24061,42135,32768,4
6,5,128,346,24062,42135,32639,4
6,5,128,40,24063,42135,32310,4
6,5,128,52,11900,42133,1024,4
6,5,128,52,11901,42134,65535,4
6,5,128,40,52072,42112,32651,4
6,5,128,40,11902,42134,1024,4
6,5,128,271,11903,42134,1024,4
6,5,128,40,11904,42134,1024,4
6,5,128,40,11905,42134,1020,4
6,5,128,133,11906,42134,1020,4
6,5,128,40,11907,42134,1020,4
6,5,128,262,33050,42024,517,4
6,5,128,40,21545,42131,516,4
6,5,128,52,25266,42136,65535,4
6,5,128,40,35982,42127,512,4
6,5,128,40,16391,42121,1022,4
6,5,128,40,11908,42133,1024,4
6,5,128,40,11909,42133,1018,4
6,5,128,40,11910,42133,1018,4
6,5,128,40,25267,42136,1024,4
6,5,128,232,25268,42136,1024,4
6,5,128,40,11911,42133,1018,4
6,5,128,52,25269,42136,1024,4
6,5,128,52,25270,42136,1024,4
6,5,128,40,11912,42133,1018,4
6,5,128,52,25271,42136,1024,4
6,5,128,52,25272,42136,1024,4
6,5,128,40,25273,42136,1024,4
6,5,128,166,25274,42136,1024,4
6,5,128,40,25275,42136,1022,4
6,5,128,127,25276,42136,1022,4
6,5,128,78,25277,42136,1022,4
6,5,128,255,25278,42136,1022,4
6,5,128,40,25279,42136,1022,4
6,5,128,52,25280,42136,1022,4
6,5,128,60,25281,42136,1022,4
6,5,128,52,25282,42136,1022,4
6,5,128,60,25283,42136,1022,4
6,5,128,40,11913,42133,1018,4
6,5,128,60,25284,42136,1024,4
6,5,128,60,25285,42136,1024,4
17,5,128,119,63441,64554,99,4
17,5,128,56,6609,56201,36,4
17,5,128,99,63442,56202,79,4
6,5,128,52,25286,42136,1024,4
17,5,128,99,17679,56203,79,4
17,5,128,151,63443,56202,131,4
17,5,128,119,63444,56202,99,4
17,5,128,119,63445,56202,99,4
6,5,128,40,25287,42136,1024,4
6,5,128,40,33051,42027,513,4
6,5,128,262,33052,42024,517,4
17,5,128,67,45059,4011,47,4
6,5,128,40,11914,42133,1018,4
6,5,128,52,62166,42126,516,4
6,5,128,40,21546,42131,516,4
17,5,128,112,42012,54788,92,4
17,5,128,119,63446,56202,99,4
17,5,128,119,63447,56202,99,4
17,5,128,263,63448,56202,243,4
17,5,128,111,63449,56202,91,4
17,5,128,119,63450,56202,99,4
17,5,128,119,63451,56202,99,4
17,5,128,119,63452,56202,99,4
6,5,128,262,33053,42024,517,4
6,5,128,262,33054,42024,517,4
6,5,128,40,35983,42127,0,4
6,5,128,262,33055,42024,517,4
6,5,128,40,11915,42133,1018,4
17,5,128,67,45060,4011,47,4
17,5,128,112,42013,54788,92,4
6,5,128,41,44991,41965,516,4
6,5,128,40,62167,42126,516,4
6,5,128,185,50944,42124,515,4
6,5,128,41,44992,41965,516,4
6,5,128,52,62168,42139,64240,4
6,5,128,40,50945,42124,514,4
6,5,128,41,44993,41965,516,4
6,5,128,52,21962,42140,64240,4
6,5,128,40,21963,42140,517,4
6,5,128,223,21964,42140,517,4
6,5,128,52,21965,42140,517,4
6,5,128,52,21966,42140,517,4
6,5,128,40,21967,42140,517,4
6,5,128,133,21968,42140,517,4
6,5,128,215,21969,42140,516,4
6,5,128,1480,21970,42140,516,4
6,5,128,673,21971,42140,516,4
6,5,128,1480,21972,42140,516,4
6,5,128,40,62169,42139,517,4
6,5,128,223,62170,42139,517,4
6,5,128,41,44994,41965,516,4
17,5,128,119,63453,56202,99,4
6,5,128,40,62171,42139,517,4
6,5,128,166,62172,42139,517,4
6,5,128,40,21973,42140,515,4
6,5,128,262,33056,42024,517,4
17,5,128,60,6610,58890,40,4
6,5,128,41,44995,41965,516,4
6,5,128,169,62173,42139,516,4
6,5,128,40,62174,42139,517,4
6,5,128,40,62175,42139,517,4
6,5,128,52,62176,42139,517,4
6,5,128,60,62177,42139,517,4
6,5,128,60,62178,42139,517,4
6,5,128,68,62179,42139,517,4
6,5,128,68,62180,42139,517,4
6,5,128,76,62181,42139,517,4
6,5,128,76,62182,42139,517,4
6,5,128,76,62183,42139,517,4
6,5,128,76,62184,42139,517,4
6,5,128,76,62185,42139,517,4
6,5,128,76,62186,42139,517,4
6,5,128,76,62187,42139,517,4
6,5,128,76,62188,42139,517,4
6,5,128,76,62189,42139,517,4
6,5,128,76,62190,42139,517,4
17,5,128,60,40947,58890,40,4
6,5,128,76,62191,42139,517,4
6,5,128,76,62192,42139,517,4
6,5,128,76,62193,42139,517,4
6,5,128,76,62194,42139,517,4
6,5,128,76,62195,42139,517,4
6,5,128,76,62196,42139,517,4
6,5,128,76,62197,42139,517,4
6,5,128,262,33057,42024,517,4
17,5,128,112,42014,54788,92,4
6,5,128,76,62198,42139,517,4
6,5,128,76,62199,42139,517,4
6,5,128,76,62200,42139,517,4
17,5,128,83,45061,4011,63,4
17,5,128,75,45062,4011,55,4
17,5,128,75,45063,4011,55,4
17,5,128,60,6611,58890,40,4
17,5,128,75,45064,4011,55,4
17,5,128,75,45065,4011,55,4
17,5,128,75,45066,4011,55,4
17,5,128,75,45067,4011,55,4
6,5,128,262,33058,42024,517,4
6,5,128,40,16392,42121,1022,4
17,5,128,75,45068,4011,55,4
17,5,128,83,45069,4011,63,4
6,5,128,262,33059,42024,517,4
6,5,128,76,62201,42139,513,4
6,5,128,76,62202,42139,513,4
6,5,128,76,62203,42139,517,4
6,5,128,76,62204,42139,513,4
17,5,128,75,45070,4011,55,4
6,5,128,40,11916,42133,0,4
6,5,128,76,62205,42139,513,4
6,5,128,68,62206,42139,513,4
6,5,128,68,62207,42139,513,4
6,5,128,76,62208,42139,513,4
6,5,128,76,62209,42139,513,4
6,5,128,76,62210,42139,513,4
6,5,128,76,62211,42139,513,4
6,5,128,40,21547,42131,516,4
6,5,128,68,62212,42139,517,4
6,5,128,68,62213,42139,517,4
6,5,128,68,62214,42139,517,4
17,5,128,75,45071,4011,55,4
6,5,128,60,62215,42139,517,4
6,5,128,52,62216,42139,517,4
6,5,128,60,62217,42139,517,4
6,5,128,60,62218,42139,517,4
6,5,128,68,62219,42139,517,4
6,5,128,76,62220,42139,517,4
6,5,128,68,62221,42139,517,4
6,5,128,60,62222,42139,517,4
6,5,128,60,62223,42139,517,4
6,5,128,68,62224,42139,517,4
6,5,128,60,62225,42139,517,4
6,5,128,40,33060,42027,517,4
6,5,128,68,62226,42139,517,4
17,5,128,56,6612,55731,36,4
17,5,128,75,45072,4011,55,4
6,5,128,68,62227,42139,515,4
6,5,128,76,62228,42139,515,4
6,5,128,76,62229,42139,515,4
6,5,128,40,25288,42066,1019,4
6,5,128,76,62230,42139,515,4
6,5,128,68,62231,42139,517,4
6,5,128,40,25289,42066,1019,4
6,5,128,1480,33061,42024,517,4
6,5,128,68,62232,42139,516,4
6,5,128,52,47818,42141,65535,4
6,5,128,76,62233,42139,516,4
6,5,128,76,62234,42139,516,4
6,5,128,40,47819,42141,1024,4
6,5,128,254,47820,42141,1024,4
6,5,128,76,62235,42139,516,4
6,5,128,76,62236,42139,516,4
17,5,128,112,42015,54788,92,4
6,5,128,40,47821,42141,1024,4
6,5,128,68,62237,42139,516,4
6,5,128,133,47822,42141,1024,4
6,5,128,133,47823,42141,1024,4
6,5,128,40,47824,42141,1023,4
6,5,128,898,47825,42141,1023,4
6,5,128,1346,47826,42141,1023,4
6,5,128,76,62238,42139,516,4
6,5,128,1480,47827,42141,1023,4
6,5,128,40,47828,42141,1022,4
6,5,128,45,63200,42122,517,4
6,5,128,76,62239,42139,516,4
6,5,128,45,63201,42122,517,4
6,5,128,68,62240,42139,516,4
17,5,255,1275,36187,5353,1255,5
17,5,255,1275,26139,5353,1255,5
17,5,4,333,56088,8975,313,5
17,5,4,342,56089,8975,322,5
17,5,4,389,56090,8975,369,5
17,5,4,387,56091,8975,367,5
17,5,4,399,56092,8975,379,5
17,5,4,397,56093,8975,377,5
17,5,4,333,56102,8975,313,5
17,5,4,342,56103,8975,322,5
17,5,4,389,56104,8975,369,5
17,5,4,387,56105,8975,367,5
17,5,4,399,56106,8975,379,5
17,5,4,397,56107,8975,377,5
6,5,128,52,35992,42073,64240,5
6,5,64,52,0,49152,65535,5
6,5,128,40,35993,42073,513,5
6,5,128,223,35994,42073,513,5
6,5,64,40,26030,49152,1386,5
6,5,64,302,26031,49152,1386,5
6,5,64,1500,26032,49152,1386,5
6,5,128,40,35995,42073,513,5
6,5,64,1182,26033,49152,1386,5
6,5,128,40,35996,42073,508,5
6,5,128,40,35997,42073,508,5
6,5,128,52,35998,42074,64240,5
6,5,64,40,32103,49152,1386,5
6,5,64,52,0,49152,65535,5
6,5,128,40,35999,42074,513,5
6,5,128,242,36000,42074,513,5
6,5,64,40,48308,49152,1386,5
6,5,64,302,48309,49152,1386,5
6,5,64,1500,48310,49152,1386,5
6,5,64,1182,48311,49152,1386,5
6,5,128,40,36001,42074,513,5
6,5,128,40,36002,42074,513,5
6,5,64,40,32109,49152,1386,5
6,5,128,52,36003,42075,64240,5
6,5,64,52,0,49152,65535,5
6,5,128,40,36004,42075,513,5
6,5,128,333,36005,42075,513,5
6,5,64,40,38131,49152,1386,5
6,5,64,302,38132,49152,1386,5
6,5,64,1500,38133,49152,1386,5
6,5,128,40,36006,42075,513,5
6,5,64,1500,38134,49152,1386,5
6,5,64,1398,38135,49152,1386,5
6,5,128,40,36007,42075,513,5
6,5,128,40,36008,42075,513,5
6,5,128,52,36009,42076,64240,5
6,5,64,40,32121,49152,1386,5
6,5,64,52,0,49152,65535,5
6,5,128,40,36010,42076,513,5
6,5,128,458,36011,42076,513,5
6,5,128,340,36012,42076,513,5
6,5,64,40,35503,49152,1386,5
6,5,64,40,35504,49152,1403,5
6,5,64,260,35505,49152,1403,5
6,5,64,1500,35506,49152,1403,5
6,5,64,1500,35507,49152,1403,5
6,5,128,40,36013,42076,513,5
6,5,64,1500,35508,49152,1403,5
6,5,64,868,35509,49152,1403,5
6,5,128,40,36014,42076,513,5
6,5,128,40,36015,42076,513,5
6,5,128,52,36016,42077,64240,5
6,5,64,40,32124,49152,1403,5
6,5,64,52,0,49152,65535,5
6,5,128,40,36017,42077,513,5
6,5,128,264,36018,42077,513,5
6,5,64,40,47567,49152,1386,5
6,5,64,303,47568,49152,1386,5
6,5,64,1500,47569,49152,1386,5
6,5,128,40,36019,42077,513,5
6,5,64,1500,47570,49152,1386,5
6,5,64,1500,47571,49152,1386,5
6,5,64,1500,47572,49152,1386,5
6,5,128,40,36020,42077,513,5
6,5,64,1500,47573,49152,1386,5
6,5,64,1500,47574,49152,1386,5
6,5,64,1500,47575,49152,1386,5
6,5,64,1500,47576,49152,1386,5
6,5,128,40,36021,42077,513,5
6,5,64,1500,47577,49152,1386,5
6,5,64,1500,47578,49152,1386,5
6,5,64,1500,47579,49152,1386,5
6,5,64,1267,47580,49152,1386,5
6,5,128,40,36022,42077,513,5
6,5,128,40,36023,42077,513,5
6,5,64,40,32133,49152,1386,5
6,5,128,52,36024,42078,64240,5
6,5,64,52,0,49152,65535,5
6,5,128,40,36025,42078,513,5
6,5,128,259,36026,42078,513,5
6,5,64,40,61375,49152,1386,5
6,5,64,303,61376,49152,1386,5
6,5,64,1500,61377,49152,1386,5
6,5,64,1500,61378,49152,1386,5
6,5,64,1500,61379,49152,1386,5
6,5,64,1500,61380,49152,1386,5
6,5,64,1500,61381,49152,1386,5
6,5,128,40,36027,42078,513,5
6,5,64,1500,61382,49152,1386,5
6,5,64,1500,61383,49152,1386,5
6,5,64,1500,61384,49152,1386,5
6,5,64,1500,61385,49152,1386,5
6,5,64,1500,61386,49152,1386,5
6,5,64,308,61387,49152,1386,5
6,5,128,40,36028,42078,513,5
6,5,128,40,36029,42078,513,5
6,5,64,40,32145,49152,1386,5
6,5,128,52,36030,42080,64240,5
6,5,64,52,0,49152,65535,5
6,5,128,40,36031,42080,513,5
6,5,128,223,36032,42080,513,5
6,5,64,40,35046,49152,1386,5
6,5,64,302,35047,49152,1386,5
6,5,64,1500,35048,49152,1386,5
6,5,64,1182,35049,49152,1386,5
6,5,128,40,36033,42080,513,5
6,5,128,40,36034,42080,513,5
6,5,128,52,36035,42081,64240,5
6,5,64,40,32198,49152,1386,5
6,5,64,52,0,49152,65535,5
6,5,128,40,36036,42081,513,5
6,5,128,242,36037,42081,513,5
6,5,64,40,37136,49152,1386,5
6,5,64,302,37137,49152,1386,5
6,5,128,40,36038,42081,512,5
6,5,64,1500,37138,49152,1386,5
6,5,64,1182,37139,49152,1386,5
6,5,128,40,36039,42081,513,5
6,5,128,40,36040,42081,513,5
6,5,64,40,32204,49152,1386,5
6,5,128,52,36041,42082,64240,5
6,5,64,52,0,49152,65535,5
6,5,128,40,36042,42082,513,5
6,5,128,333,36043,42082,513,5
6,5,64,40,20875,49152,1386,5
6,5,64,302,20876,49152,1386,5
6,5,64,1500,20877,49152,1386,5
6,5,128,40,36044,42082,513,5
6,5,64,1500,20878,49152,1386,5
6,5,64,1398,20879,49152,1386,5
6,5,128,40,36045,42082,513,5
6,5,128,40,36046,42082,513,5
6,5,128,52,36047,42083,64240,5
6,5,64,40,32207,49152,1386,5
6,5,64,52,0,49152,65535,5
6,5,128,40,36048,42083,513,5
6,5,128,458,36049,42083,513,5
6,5,128,340,36050,42083,513,5
6,5,64,40,44341,49152,1386,5
6,5,64,40,44342,49152,1403,5
6,5,64,260,44343,49152,1403,5
6,5,64,1500,44344,49152,1403,5
6,5,128,40,36051,42083,513,5
6,5,64,1500,44345,49152,1403,5
6,5,64,1500,44346,49152,1403,5
6,5,64,868,44347,49152,1403,5
6,5,128,40,36052,42083,513,5
6,5,128,40,36053,42083,513,5
6,5,128,52,36054,42084,64240,5
6,5,64,40,32210,49152,1403,5
6,5,64,52,0,49152,65535,5
6,5,128,40,36055,42084,513,5
6,5,128,264,36056,42084,513,5
6,5,64,40,53838,49152,1386,5
6,5,64,303,53839,49152,1386,5
6,5,64,1500,53840,49152,1386,5
6,5,64,1500,53841,49152,1386,5
6,5,64,1500,53842,49152,1386,5
6,5,64,1500,53843,49152,1386,5
6,5,64,1500,53844,49152,1386,5
6,5,64,1500,53845,49152,1386,5
6,5,64,1500,53846,49152,1386,5
6,5,64,1500,53847,49152,1386,5
6,5,64,1500,53848,49152,1386,5
6,5,128,40,36057,42084,513,5
6,5,64,1500,53849,49152,1386,5
6,5,64,1500,53850,49152,1386,5
6,5,64,1267,53851,49152,1386,5
6,5,128,40,36058,42084,513,5
6,5,128,40,36059,42084,513,5
6,5,64,40,32220,49152,1386,5
6,5,128,52,36060,42085,64240,5
6,5,64,52,0,49152,65535,5
6,5,128,40,36061,42085,513,5
6,5,128,259,36062,42085,513,5
6,5,64,40,50307,49152,1386,5
6,5,64,303,50308,49152,1386,5
6,5,64,1500,50309,49152,1386,5
6,5,128,40,36063,42085,513,5
6,5,64,1500,50310,49152,1386,5
6,5,64,1500,50311,49152,1386,5
6,5,64,1500,50312,49152,1386,5
6,5,64,1500,50313,49152,1386,5
6,5,64,1500,50314,49152,1386,5
6,5,64,1500,50315,49152,1386,5
6,5,64,1500,50316,49152,1386,5
6,5,128,40,36064,42085,513,5
6,5,64,1500,50317,49152,1386,5
6,5,128,40,36065,42085,513,5
6,5,64,1500,50318,49152,1386,5
6,5,64,308,50319,49152,1386,5
6,5,128,40,36066,42085,513,5
6,5,128,40,36067,42085,513,5
6,5,64,40,32226,49152,1386,5
17,5,4,528,56144,1900,508,5
17,5,64,528,12271,39891,508,5
17,5,4,567,56145,1900,547,5
17,5,64,567,12272,39891,547,5
17,5,4,584,56146,1900,564,5
17,5,64,584,12273,39891,564,5
17,5,255,1275,36502,5353,1255,5
17,5,255,1275,26539,5353,1255,5
17,5,255,1275,36568,5353,1255,5
17,5,255,1275,26803,5353,1255,5
17,5,255,1275,36906,5353,1255,5
17,5,255,1275,27027,5353,1255,5
17,5,4,528,56466,1900,508,5
17,5,64,528,13408,39891,508,5
17,5,4,567,56467,1900,547,5
17,5,64,567,13409,39891,547,5
17,5,4,584,56468,1900,564,5
17,5,64,584,13410,39891,564,5
17,5,255,1275,37227,5353,1255,5
17,5,255,1275,27098,5353,1255,5
17,5,255,1275,37592,5353,1255,5
17,5,255,1275,27146,5353,1255,5
17,5,64,567,13663,39891,547,5
17,5,4,584,56650,1900,564,5
17,5,64,584,13664,39891,564,5
17,5,4,174,56667,39400,154,5
17,5,4,174,56669,39400,154,5
17,5,4,174,56681,39400,154,5
17,5,4,174,56683,39400,154,5
17,5,255,1275,37680,5353,1255,5
17,5,255,1275,27295,5353,1255,5
17,5,255,1275,37995,5353,1255,5
17,5,255,1275,27638,5353,1255,5
17,5,4,528,56978,1900,508,5
17,5,64,528,14512,39891,508,5
17,5,4,567,56979,1900,547,5
17,5,4,584,56980,1900,564,5
17,5,64,584,14514,39891,564,5
17,5,255,1275,38294,5353,1255,5
17,5,255,1275,27654,5353,1255,5
17,5,255,1275,38356,5353,1255,5
17,5,4,528,57608,1900,508,5
17,5,64,528,14650,39891,508,5
17,5,4,567,57609,1900,547,5
17,5,64,567,14651,39891,547,5
17,5,4,584,57610,1900,564,5
17,5,64,584,14652,39891,564,5
17,5,4,353,57676,53769,333,5
17,5,4,409,57679,48016,389,5
17,5,4,362,57680,35525,342,5
17,5,4,419,57681,54940,399,5
17,5,4,407,57682,54043,387,5
17,5,4,417,57685,44193,397,5
17,5,4,353,57686,42116,333,5
17,5,4,409,57687,37956,389,5
17,5,255,1275,38375,5353,1255,5
17,5,255,1275,27788,5353,1255,5
17,5,4,362,57688,55046,342,5
17,5,4,419,57689,45765,399,5
17,5,4,407,57692,51597,387,5
17,5,4,417,57693,46984,397,5
17,5,4,353,57695,33794,333,5
17,5,4,409,57696,55332,389,5
17,5,4,362,57699,33724,342,5
17,5,4,419,57701,35081,399,5
17,5,4,407,57702,42725,387,5
17,5,4,417,57704,53695,397,5
17,5,4,353,57708,52674,333,5
17,5,4,409,57711,39459,389,5
17,5,4,362,57712,45083,342,5
17,5,4,419,57713,54754,399,5
17,5,4,407,57716,60220,387,5
17,5,4,417,57719,50881,397,5
17,5,4,528,57833,1900,508,5
17,5,64,528,14993,39891,508,5
17,5,4,567,57834,1900,547,5
17,5,64,567,14994,39891,547,5
17,5,4,584,57835,1900,564,5
17,5,64,584,14995,39891,564,5
17,5,255,1275,38703,5353,1255,5
17,5,255,1275,27909,5353,1255,5
17,5,255,1275,38867,5353,1255,5
17,5,255,1275,28029,5353,1255,5
17,5,255,1275,39075,5353,1255,5
17,5,255,1275,28213,5353,1255,5
17,5,4,528,58398,1900,508,5
17,5,64,528,15780,39891,508,5
17,5,4,567,58399,1900,547,5
17,5,64,567,15781,39891,547,5
17,5,4,584,58400,1900,564,5
17,5,64,584,15782,39891,564,5
17,5,255,1275,39092,5353,1255,5
17,5,255,1275,28285,5353,1255,5
17,5,255,1275,39218,5353,1255,5
17,5,255,1275,28385,5353,1255,5
17,5,4,528,58454,1900,508,5
17,5,64,528,15893,39891,508,5
17,5,4,567,58455,1900,547,5
17,5,64,567,15894,39891,547,5
17,5,4,584,58456,1900,564,5
17,5,64,584,15895,39891,564,5
2,6,1,32,0,0,0,5
17,5,255,1275,39339,5353,1255,5
2,6,1,32,0,0,0,5
17,5,255,1275,39620,5353,1255,5
17,5,4,528,58522,1900,508,5
17,5,64,528,16432,39891,508,5
17,5,4,567,58523,1900,547,5
17,5,64,567,16433,39891,547,5
17,5,4,584,58524,1900,564,5
17,5,64,584,16434,39891,564,5
17,5,255,1275,39825,5353,1255,5
17,5,255,1275,29330,5353,1255,5
17,5,255,1275,40056,5353,1255,5
17,5,255,1275,29435,5353,1255,5
17,5,4,528,58641,1900,508,5
17,5,64,528,16737,39891,508,5
17,5,4,567,58642,1900,547,5
17,5,64,567,16738,39891,547,5
17,5,4,584,58643,1900,564,5
17,5,64,584,16739,39891,564,5
17,5,255,1275,40355,5353,1255,5
17,5,255,1275,29558,5353,1255,5
17,5,255,75,29758,5353,55,5
17,5,255,82,29759,5353,62,5
17,5,255,1275,40616,5353,1255,5
17,5,255,1275,29839,5353,1255,5
17,5,4,528,58798,1900,508,5
17,5,64,528,16956,39891,508,5
17,5,4,567,58799,1900,547,5
17,5,64,567,16957,39891,547,5
17,5,4,584,58800,1900,564,5
17,5,64,584,16958,39891,564,5
17,5,255,1275,40971,5353,1255,5
17,5,255,1275,30201,5353,1255,5
17,5,255,1275,41315,5353,1255,5
17,5,255,1275,30500,5353,1255,5
17,5,64,49,41324,60000,29,5
17,5,64,49,41325,60000,29,5
17,5,64,49,41326,60000,29,5
17,5,64,49,41327,60000,29,5
17,5,64,49,41328,60000,29,5
17,5,64,49,41329,60000,29,5
17,5,64,49,41330,60000,29,5
17,5,64,49,41331,60000,29,5
17,5,64,49,41332,60000,29,5
17,5,64,49,41333,60000,29,5
17,5,4,528,58868,1900,508,5
17,5,64,528,17485,39891,508,5
17,5,4,567,58869,1900,547,5
17,5,64,567,17486,39891,547,5
17,5,4,584,58870,1900,564,5
17,5,64,584,17487,39891,564,5
17,5,255,1275,41596,5353,1255,5
17,5,255,1275,30638,5353,1255,5
17,5,255,1275,41682,5353,1255,5
17,5,255,1275,41893,5353,1255,5
17,5,255,1275,31133,5353,1255,5
17,5,4,528,59261,1900,508,5
17,5,64,528,18209,39891,508,5
17,5,4,567,59262,1900,547,5
17,5,64,567,18210,39891,547,5
17,5,4,584,59263,1900,564,5
17,5,64,584,18211,39891,564,5
17,5,4,174,59382,39400,154,5
17,5,4,174,59385,39400,154,5
17,5,4,174,59392,39400,154,5
17,5,4,174,59395,39400,154,5
17,5,255,1275,42202,5353,1255,5
17,5,255,1275,42483,5353,1255,5
17,5,4,528,59910,1900,508,5
17,5,64,528,18965,39891,508,5
17,5,4,567,59911,1900,547,5
17,5,64,567,18966,39891,547,5
17,5,4,584,59912,1900,564,5
17,5,64,584,18967,39891,564,5
17,5,255,1275,42688,5353,1255,5
17,5,4,333,60487,8975,313,5
17,5,4,342,60488,8975,322,5
17,5,4,389,60489,8975,369,5
17,5,4,387,60490,8975,367,5
17,5,4,399,60491,8975,379,5
17,5,4,397,60492,8975,377,5
17,5,4,389,60498,8975,369,5
17,5,4,387,60499,8975,367,5
17,5,4,399,60500,8975,379,5
17,5,4,397,60501,8975,377,5
17,5,255,1275,42883,5353,1255,5
17,5,255,1275,31979,5353,1255,5
17,5,255,1275,42894,5353,1255,5
17,5,255,1275,32368,5353,1255,5
17,5,4,528,60930,1900,508,5
17,5,64,528,19500,39891,508,5
17,5,4,567,60931,1900,547,5
17,5,64,567,19501,39891,547,5
17,5,4,584,60932,1900,564,5
17,5,64,584,19502,39891,564,5
17,5,255,1275,43097,5353,1255,5
17,5,255,1275,32709,5353,1255,5
17,5,4,528,61208,1900,508,5
17,5,64,528,19972,39891,508,5
17,5,4,567,61209,1900,547,5
17,5,64,567,19973,39891,547,5
17,5,64,584,19974,39891,564,5
17,5,255,1275,43183,5353,1255,5
17,5,255,1275,32770,5353,1255,5
17,5,255,1275,43401,5353,1255,5
17,5,255,1275,32892,5353,1255,5
17,5,4,528,61586,1900,508,5
17,5,64,528,20462,39891,508,5
17,5,4,567,61587,1900,547,5
17,5,64,567,20463,39891,547,5
17,5,4,584,61588,1900,564,5
17,5,64,584,20464,39891,564,5
17,5,255,1275,43791,5353,1255,5
17,5,255,1275,33162,5353,1255,5
17,5,255,1275,43920,5353,1255,5
17,5,255,1275,33199,5353,1255,5
17,5,4,353,62136,36908,333,5
17,5,4,409,62138,38116,389,5
17,5,4,362,62139,43644,342,5
17,5,4,419,62141,38523,399,5
17,5,4,407,62143,60377,387,5
17,5,4,417,62145,40340,397,5
17,5,4,353,62148,48990,333,5
17,5,4,362,62155,35974,342,5
17,5,4,419,62157,45226,399,5
17,5,4,407,62158,51725,387,5
17,5,4,417,62159,43963,397,5
17,5,4,353,62161,35630,333,5
17,5,4,362,62164,43546,342,5
17,5,4,419,62166,59690,399,5
17,5,4,407,62167,41283,387,5
17,5,4,417,62171,37411,397,5
17,5,255,1275,44001,5353,1255,5
17,5,255,1275,33406,5353,1255,5
17,5,4,353,62172,60458,333,5
17,5,4,409,62173,48865,389,5
17,5,4,362,62175,52784,342,5
17,5,4,419,62178,37082,399,5
17,5,4,407,62181,46160,387,5
17,5,4,417,62182,39306,397,5
17,5,4,528,62220,1900,508,5
17,5,64,528,20696,39891,508,5
17,5,4,567,62221,1900,547,5
17,5,64,567,20697,39891,547,5
17,5,4,584,62222,1900,564,5
17,5,64,584,20698,39891,564,5
17,5,255,1275,44075,5353,1255,5
17,5,255,1275,33687,5353,1255,5
17,5,4,528,62589,1900,508,5
17,5,64,528,20974,39891,508,5
17,5,4,567,62590,1900,547,5
17,5,64,567,20975,39891,547,5
17,5,4,584,62591,1900,564,5
17,5,64,584,20976,39891,564,5
17,5,255,1275,44324,5353,1255,5
17,5,255,1275,33961,5353,1255,5
17,5,255,1275,44366,5353,1255,5
17,5,255,1275,34248,5353,1255,5
17,5,4,528,62819,1900,508,5
17,5,64,528,21300,39891,508,5
17,5,4,567,62820,1900,547,5
17,5,64,567,21301,39891,547,5
17,5,4,584,62821,1900,564,5
17,5,64,584,21302,39891,564,5
17,5,255,1275,44644,5353,1255,5
